Class,Count,Accuracy,Precision,Recall,F1 Score,AUC
gas_pump,81,0.8907006369426752,0.47023809523809523,0.18854415274463007,0.26916524701873934,0.7559145113661272
golf_ball,81,0.9177070063694267,0.7159090909090909,0.3157894736842105,0.43826086956521737,0.8240418118466898
parachute,81,0.9414012738853503,0.7857142857142857,0.5641025641025641,0.6567164179104478,0.9036390672034237
tench,82,0.9457324840764331,0.7770700636942676,0.6304909560723514,0.6961483594864479,0.918557908744192
english_springer,82,0.9179617834394904,0.6346863468634686,0.43544303797468353,0.5165165165165165,0.8770882490049127
cassette_player,82,0.9261146496815287,0.6437768240343348,0.42016806722689076,0.5084745762711864,0.8835328974639183
chain_saw,82,0.9019108280254777,0.5064935064935064,0.10103626943005181,0.16846652267818574,0.7106724917170185
church,82,0.9115923566878981,0.6131386861313869,0.41075794621026895,0.49194729136163984,0.8586628781873156
french_horn,82,0.898343949044586,0.4878048780487805,0.25380710659898476,0.333889816360601,0.8352172994233814
garbage_truck,82,0.9207643312101911,0.6638655462184874,0.40616966580976865,0.5039872408293461,0.867774284916656
gas_pump,82,0.8914649681528662,0.47368421052631576,0.15035799522673032,0.22826086956521738,0.7542079244990179
golf_ball,82,0.9121019108280255,0.6194690265486725,0.3508771929824561,0.448,0.8373244512301742
parachute,82,0.9370700636942675,0.7227414330218068,0.5948717948717949,0.6526019690576652,0.9152366445435753
tench,83,0.9434394904458598,0.8021978021978022,0.5658914728682171,0.6636363636363637,0.9152063312605992
english_springer,83,0.913375796178344,0.6122448979591837,0.379746835443038,0.46875,0.8715982357370818
cassette_player,83,0.9291719745222929,0.659919028340081,0.4565826330532213,0.5397350993377483,0.8758298162314253
chain_saw,83,0.9021656050955414,0.5102040816326531,0.12953367875647667,0.2066115702479339,0.7449573735738118
church,83,0.9082802547770701,0.6129032258064516,0.3251833740831296,0.4249201277955272,0.8497528587442387
french_horn,83,0.9036942675159235,0.5388349514563107,0.2817258883248731,0.37,0.822884904838508
garbage_truck,83,0.9230573248407643,0.7208121827411168,0.36503856041131105,0.48464163822525597,0.8582992125068339
gas_pump,83,0.8894267515923567,0.4630541871921182,0.2243436754176611,0.3022508038585209,0.7806549154739165
golf_ball,83,0.9138853503184713,0.6564102564102564,0.3208020050125313,0.43097643097643096,0.8373024165632458
parachute,83,0.9340127388535032,0.7860262008733624,0.46153846153846156,0.5815831987075929,0.9027244043085627
tench,84,0.9457324840764331,0.7880794701986755,0.6149870801033591,0.690856313497823,0.9178187942500983
english_springer,84,0.9156687898089172,0.6111111111111112,0.44556962025316454,0.5153733528550513,0.8820145587549754
cassette_player,84,0.9291719745222929,0.6787330316742082,0.42016806722689076,0.5190311418685121,0.8798862594365101
chain_saw,84,0.9029299363057325,0.5308641975308642,0.11139896373056994,0.1841541755888651,0.7430906830915907
church,84,0.9151592356687898,0.6596638655462185,0.38386308068459657,0.4853168469860896,0.8492403570405356
french_horn,84,0.8968152866242038,0.4712041884816754,0.22842639593908629,0.3076923076923077,0.8103296832838082
garbage_truck,84,0.9179617834394904,0.6120401337792643,0.4704370179948586,0.5319767441860465,0.8675881713175679
gas_pump,84,0.8965605095541401,0.5363128491620112,0.22911694510739858,0.3210702341137124,0.7752863485303748
golf_ball,84,0.9075159235668789,0.5833333333333334,0.3157894736842105,0.4097560975609756,0.824175441439674
parachute,84,0.9375796178343949,0.7457627118644068,0.5641025641025641,0.6423357664233577,0.9013709063214014
tench,85,0.9439490445859873,0.7755775577557755,0.6072351421188631,0.6811594202898551,0.9124675176708255
english_springer,85,0.9052229299363057,0.5382059800664452,0.41012658227848103,0.46551724137931033,0.8651744540466885
cassette_player,85,0.9103184713375796,0.5059952038369304,0.5910364145658263,0.5452196382428941,0.894815885995654
chain_saw,85,0.9044585987261147,0.5873015873015873,0.09585492227979274,0.16481069042316257,0.7411610375578124
church,85,0.9082802547770701,0.6139534883720931,0.32273838630806845,0.4230769230769231,0.8403122574830812
french_horn,85,0.9039490445859872,0.5491329479768786,0.24111675126903553,0.3350970017636684,0.8224184057952263
garbage_truck,85,0.92,0.649402390438247,0.4190231362467866,0.509375,0.8584933231746327
gas_pump,85,0.8843312101910829,0.4120603015075377,0.1957040572792363,0.26537216828478966,0.764450849345207
golf_ball,85,0.9126114649681528,0.7222222222222222,0.22807017543859648,0.3466666666666667,0.8356455517693837
parachute,85,0.9393630573248407,0.8064516129032258,0.5128205128205128,0.6269592476489029,0.905053494360425
tench,86,0.9421656050955414,0.7409638554216867,0.6356589147286822,0.6842837273991655,0.9159461761049834
english_springer,86,0.9156687898089172,0.6379310344827587,0.37468354430379747,0.47208931419457734,0.8705798400688493
cassette_player,86,0.9284076433121019,0.6532258064516129,0.453781512605042,0.5355371900826447,0.8820114368617401
chain_saw,86,0.9011464968152866,0.4883720930232558,0.10880829015544041,0.17796610169491525,0.7446162450386294
church,86,0.9113375796178343,0.6062717770034843,0.4254278728606357,0.5,0.8582025306597016
french_horn,86,0.8965605095541401,0.4716981132075472,0.25380710659898476,0.33003300330033003,0.8062893271631827
garbage_truck,86,0.9171974522292994,0.6481481481481481,0.35989717223650386,0.4628099173553719,0.8614115262478336
gas_pump,86,0.8950318471337579,0.524822695035461,0.1766109785202864,0.2642857142857143,0.7795140141618799
golf_ball,86,0.9126114649681528,0.6386138613861386,0.3233082706766917,0.4292845257903494,0.827177131711866
parachute,86,0.938343949044586,0.7517006802721088,0.5666666666666667,0.6461988304093568,0.9084401407173684
tench,87,0.94828025477707,0.815068493150685,0.6149870801033591,0.7010309278350515,0.9216334138179354
english_springer,87,0.900891719745223,0.5095541401273885,0.4050632911392405,0.4513399153737659,0.8545659267759171
cassette_player,87,0.9248407643312102,0.6123188405797102,0.4733893557422969,0.5339652448657188,0.8763032118677067
chain_saw,87,0.900891719745223,0.48314606741573035,0.11139896373056994,0.18105263157894738,0.7236961349990557
church,87,0.9149044585987262,0.676056338028169,0.35207823960880197,0.4630225080385852,0.8556094250245472
french_horn,87,0.9026751592356688,0.5379746835443038,0.21573604060913706,0.3079710144927536,0.819341956018269
garbage_truck,87,0.92,0.6744186046511628,0.37275064267352187,0.48013245033112584,0.8526641870906954
gas_pump,87,0.8952866242038217,0.5327868852459017,0.15513126491646778,0.24029574861367836,0.7764064876168641
golf_ball,87,0.9075159235668789,0.6022727272727273,0.2656641604010025,0.36869565217391304,0.8203513605340635
parachute,87,0.9363057324840764,0.7215189873417721,0.5846153846153846,0.6458923512747875,0.9010452254016611
tench,88,0.9454777070063695,0.8035087719298246,0.5917312661498708,0.6815476190476191,0.922474777352714
english_springer,88,0.9092993630573248,0.5619047619047619,0.4481012658227848,0.49859154929577465,0.8787234195144692
cassette_player,88,0.9319745222929936,0.6973684210526315,0.44537815126050423,0.5435897435897435,0.8972401740965444
chain_saw,88,0.9006369426751593,0.47560975609756095,0.10103626943005181,0.16666666666666666,0.7226442000096629
church,88,0.9092993630573248,0.6137339055793991,0.34963325183374083,0.4454828660436137,0.8491075377387617
french_horn,88,0.9011464968152866,0.52,0.19796954314720813,0.2867647058823529,0.8208693989565948
garbage_truck,88,0.9245859872611465,0.7203791469194313,0.390745501285347,0.5066666666666667,0.8483864823366561
gas_pump,88,0.8858598726114649,0.40764331210191085,0.15274463007159905,0.2222222222222222,0.7618245979956625
golf_ball,88,0.9115923566878981,0.6688311688311688,0.2581453634085213,0.37251356238698013,0.8338991267163939
parachute,88,0.9363057324840764,0.7430555555555556,0.5487179487179488,0.6312684365781711,0.9001958437602002
tench,89,0.938343949044586,0.7561837455830389,0.5529715762273901,0.6388059701492538,0.9012727084164106
english_springer,89,0.9021656050955414,0.5251141552511416,0.2911392405063291,0.3745928338762215,0.8457783196471474
cassette_player,89,0.9263694267515924,0.6382113821138211,0.43977591036414565,0.5207296849087893,0.8740273015035611
chain_saw,89,0.9026751592356688,0.5256410256410257,0.10621761658031088,0.17672413793103448,0.7370733514194898
church,89,0.9103184713375796,0.6666666666666666,0.2787286063569682,0.3931034482758621,0.8348089488221501
french_horn,89,0.9036942675159235,0.5563380281690141,0.20050761421319796,0.2947761194029851,0.8248285310527353
garbage_truck,89,0.9217834394904458,0.6767241379310345,0.40359897172236503,0.5056360708534622,0.8592479556584349
gas_pump,89,0.8975796178343949,0.5548387096774193,0.2052505966587112,0.29965156794425085,0.7687680308016124
golf_ball,89,0.9121019108280255,0.6194690265486725,0.3508771929824561,0.448,0.8287380390852342
parachute,89,0.9424203821656051,0.7928571428571428,0.5692307692307692,0.6626865671641791,0.9086475900337286
tench,90,0.9426751592356688,0.7225274725274725,0.6795865633074936,0.7003994673768309,0.9157460601253572
english_springer,90,0.9105732484076433,0.6111111111111112,0.30632911392405066,0.40809443507588533,0.8716957722236166
cassette_player,90,0.9281528662420382,0.6383763837638377,0.484593837535014,0.5509554140127388,0.8856682807652208
chain_saw,90,0.8993630573248408,0.45544554455445546,0.11917098445595854,0.188911704312115,0.7312558654343093
church,90,0.9067515923566879,0.592274678111588,0.3374083129584352,0.42990654205607476,0.84957622993455
french_horn,90,0.901656050955414,0.5263157894736842,0.20304568527918782,0.29304029304029305,0.8203705540628545
garbage_truck,90,0.9057324840764331,0.5281899109792285,0.45758354755784064,0.4903581267217631,0.8575533040979888
gas_pump,90,0.8904458598726115,0.46706586826347307,0.18615751789976134,0.26621160409556316,0.720492112396478
golf_ball,90,0.9121019108280255,0.7014925373134329,0.23558897243107768,0.3527204502814259,0.8188302577203076
parachute,90,0.9375796178343949,0.7821011673151751,0.5153846153846153,0.6213292117465224,0.9054480832698655
tench,91,0.9411464968152866,0.74375,0.6149870801033591,0.6732673267326733,0.9150478452475377
english_springer,91,0.9161783439490446,0.6269230769230769,0.41265822784810124,0.49770992366412214,0.8742066195718435
cassette_player,91,0.932484076433121,0.7738095238095238,0.3641456582633053,0.49523809523809526,0.8748673236110587
chain_saw,91,0.9026751592356688,0.5256410256410257,0.10621761658031088,0.17672413793103448,0.7359738341236876
church,91,0.9159235668789809,0.6740088105726872,0.3740831295843521,0.4811320754716981,0.8557137333767255
french_horn,91,0.9021656050955414,0.5231481481481481,0.2868020304568528,0.3704918032786885,0.831935992593519
garbage_truck,91,0.9207643312101911,0.6638655462184874,0.40616966580976865,0.5039872408293461,0.854978974979353
gas_pump,91,0.8907006369426752,0.4731182795698925,0.2100238663484487,0.2909090909090909,0.7631622299038675
golf_ball,91,0.9118471337579618,0.6827586206896552,0.24812030075187969,0.3639705882352941,0.8385932215678163
parachute,91,0.9401273885350319,0.7719298245614035,0.5641025641025641,0.6518518518518519,0.9064055416530663
tench,92,0.9439490445859873,0.8058608058608059,0.5684754521963824,0.6666666666666666,0.9197892793341542
english_springer,92,0.9151592356687898,0.6371681415929203,0.36455696202531646,0.463768115942029,0.8801484562699466
cassette_player,92,0.9263694267515924,0.6910112359550562,0.3445378151260504,0.45981308411214955,0.8725286078556984
chain_saw,92,0.901656050955414,0.5,0.10621761658031088,0.1752136752136752,0.7237422532344988
church,92,0.9159235668789809,0.6965174129353234,0.3422982885085575,0.45901639344262296,0.8555871725760825
french_horn,92,0.901656050955414,0.5180180180180181,0.2918781725888325,0.37337662337662336,0.8290378043924227
garbage_truck,92,0.9228025477707006,0.7067307692307693,0.37789203084832906,0.49246231155778897,0.8522287103490793
gas_pump,92,0.8894267515923567,0.45161290322580644,0.16706443914081145,0.24390243902439024,0.755056112467274
golf_ball,92,0.9057324840764331,0.5551330798479087,0.3659147869674185,0.44108761329305135,0.831899658391583
parachute,92,0.935796178343949,0.7464285714285714,0.5358974358974359,0.6238805970149254,0.9037043484568237
tench,93,0.9436942675159236,0.8120300751879699,0.5581395348837209,0.6615620214395099,0.9118971140938615
english_springer,93,0.9123566878980892,0.6666666666666666,0.2582278481012658,0.3722627737226277,0.8552673288629111
cassette_player,93,0.9182165605095541,0.5592105263157895,0.47619047619047616,0.5143721633888049,0.87168544547864
chain_saw,93,0.8988535031847134,0.417910447761194,0.07253886010362694,0.12362030905077263,0.7165243833699106
church,93,0.9001273885350318,0.5235457063711911,0.4621026894865526,0.4909090909090909,0.8528438629137912
french_horn,93,0.9044585987261147,0.5450236966824644,0.2918781725888325,0.38016528925619836,0.8389341970394202
garbage_truck,93,0.92,0.6865671641791045,0.35475578406169667,0.46779661016949153,0.8535831229861928
gas_pump,93,0.8942675159235669,0.5112359550561798,0.2171837708830549,0.304857621440536,0.7827161619970947
golf_ball,93,0.9085350318471338,0.5925925925925926,0.3208020050125313,0.416260162601626,0.8259936568591074
parachute,93,0.9304458598726114,0.6857142857142857,0.5538461538461539,0.6127659574468085,0.899045443005839
tench,94,0.9411464968152866,0.7582781456953642,0.5917312661498708,0.6647314949201741,0.9136316960340519
english_springer,94,0.9072611464968153,0.5643153526970954,0.34430379746835443,0.4276729559748428,0.85960626815362
cassette_player,94,0.9284076433121019,0.6938775510204082,0.38095238095238093,0.4918625678119349,0.8721745424627251
chain_saw,94,0.9014012738853503,0.49333333333333335,0.09585492227979274,0.16052060737527116,0.7171480776016175
church,94,0.9149044585987262,0.694300518134715,0.3276283618581907,0.44518272425249167,0.8685088912439398
french_horn,94,0.902420382165605,0.5341614906832298,0.2182741116751269,0.3099099099099099,0.8280659912853091
garbage_truck,94,0.9202547770700636,0.69,0.35475578406169667,0.4685908319185059,0.8537081680605798
gas_pump,94,0.8889171974522293,0.4540540540540541,0.20047732696897375,0.2781456953642384,0.7546715007481208
golf_ball,94,0.9151592356687898,0.6813186813186813,0.3107769423558897,0.4268502581755594,0.8409296070579172
parachute,94,0.9355414012738853,0.7069486404833837,0.6,0.6490984743411928,0.9033880970514634
tench,95,0.9447133757961783,0.785234899328859,0.6046511627906976,0.6832116788321168,0.9146249724292764
english_springer,95,0.9159235668789809,0.6633165829145728,0.3341772151898734,0.4444444444444444,0.8745802703768781
cassette_player,95,0.9230573248407643,0.6104417670682731,0.4257703081232493,0.5016501650165016,0.8748775294871313
chain_saw,95,0.8980891719745223,0.4222222222222222,0.09844559585492228,0.15966386554621848,0.7431243567238192
church,95,0.9092993630573248,0.5977859778597786,0.3960880195599022,0.4764705882352941,0.8666299501266999
french_horn,95,0.9034394904458599,0.5590551181102362,0.1802030456852792,0.272552783109405,0.8276462140260232
garbage_truck,95,0.9217834394904458,0.7411764705882353,0.32390745501285345,0.45080500894454384,0.8575227698356385
gas_pump,95,0.8955414012738854,0.5420560747663551,0.13842482100238662,0.22053231939163498,0.7693024028361881
golf_ball,95,0.9154140127388535,0.6634146341463415,0.3408521303258145,0.4503311258278146,0.8323687835584422
parachute,95,0.9403821656050956,0.7689655172413793,0.5717948717948718,0.6558823529411765,0.9024625539477024
tench,96,0.9457324840764331,0.8020833333333334,0.5968992248062015,0.6844444444444444,0.9243700363568375
english_springer,96,0.913375796178344,0.6341463414634146,0.3291139240506329,0.43333333333333335,0.8614587442177359
cassette_player,96,0.9248407643312102,0.6462264150943396,0.38375350140056025,0.48154657293497366,0.8774337089095727
chain_saw,96,0.9036942675159235,0.5465116279069767,0.12176165803108809,0.19915254237288135,0.7176912479301696
church,96,0.9090445859872611,0.6101694915254238,0.35207823960880197,0.44651162790697674,0.8436793310913991
french_horn,96,0.901656050955414,0.5289855072463768,0.18527918781725888,0.2744360902255639,0.8297494131025134
garbage_truck,96,0.9192356687898089,0.6565217391304348,0.38817480719794345,0.4878836833602585,0.858460607893543
gas_pump,96,0.8937579617834395,0.5067567567567568,0.17899761336515513,0.26455026455026454,0.7379255745690647
golf_ball,96,0.9113375796178343,0.6645161290322581,0.2581453634085213,0.37184115523465705,0.8313573212668653
parachute,96,0.9378343949044586,0.7354838709677419,0.5846153846153846,0.6514285714285715,0.9026496935407826
tench,97,0.9464968152866242,0.8083623693379791,0.599483204134367,0.6884272997032641,0.9142152459162463
english_springer,97,0.9154140127388535,0.6582914572864321,0.33164556962025316,0.44107744107744107,0.872725642772618
cassette_player,97,0.9281528662420382,0.6829268292682927,0.39215686274509803,0.498220640569395,0.8749850837195865
chain_saw,97,0.902420382165605,0.5172413793103449,0.11658031088082901,0.19027484143763213,0.7389407739371943
church,97,0.9115923566878981,0.6534653465346535,0.32273838630806845,0.4320785597381342,0.8551887146707611
french_horn,97,0.9014012738853503,0.5212121212121212,0.2182741116751269,0.3076923076923077,0.8150938676580309
garbage_truck,97,0.9169426751592357,0.6296296296296297,0.39331619537275064,0.48417721518987344,0.8520651339436308
gas_pump,97,0.8965605095541401,0.6101694915254238,0.08591885441527446,0.1506276150627615,0.7451079431509843
golf_ball,97,0.9121019108280255,0.65,0.2932330827067669,0.40414507772020725,0.8379151224629924
parachute,97,0.9329936305732484,0.6829971181556196,0.6076923076923076,0.6431478968792401,0.9089036376165089
tench,98,0.941656050955414,0.7841726618705036,0.5633074935400517,0.6556390977443609,0.914837504363843
english_springer,98,0.9161783439490446,0.6410256410256411,0.379746835443038,0.4769475357710652,0.8722250510990786
cassette_player,98,0.9240764331210191,0.6113207547169811,0.453781512605042,0.5209003215434084,0.8841864660662472
chain_saw,98,0.9029299363057325,0.5396825396825397,0.08808290155440414,0.1514476614699332,0.7406530049324551
church,98,0.9062420382165605,0.593607305936073,0.31784841075794623,0.4140127388535032,0.8456292018881203
french_horn,98,0.9003821656050955,0.5079365079365079,0.2436548223350254,0.3293310463121784,0.8283412904125462
garbage_truck,98,0.92,0.6556016597510373,0.40616966580976865,0.5015873015873016,0.8648422687247729
gas_pump,98,0.8940127388535032,0.5103448275862069,0.1766109785202864,0.2624113475177305,0.772964042548267
golf_ball,98,0.9118471337579618,0.6568047337278107,0.2781954887218045,0.3908450704225352,0.830677800570627
parachute,98,0.9408917197452229,0.7564935064935064,0.5974358974358974,0.667621776504298,0.905944220795706
tench,99,0.9380891719745222,0.702247191011236,0.6459948320413437,0.6729475100942126,0.9205028315680766
english_springer,99,0.9123566878980892,0.6583850931677019,0.2683544303797468,0.381294964028777,0.8625237565890916
cassette_player,99,0.925859872611465,0.6422413793103449,0.4173669467787115,0.5059422750424448,0.8812640527062844
chain_saw,99,0.9039490445859872,0.5818181818181818,0.08290155440414508,0.14512471655328799,0.7438468757457612
church,99,0.9100636942675159,0.6521739130434783,0.293398533007335,0.40472175379426645,0.8464574102044166
french_horn,99,0.8955414012738854,0.46261682242990654,0.2512690355329949,0.3256578947368421,0.8303851887631953
garbage_truck,99,0.9238216560509555,0.6814516129032258,0.43444730077120824,0.5306122448979592,0.8653170038036968
gas_pump,99,0.8942675159235669,0.5147058823529411,0.16706443914081145,0.25225225225225223,0.7646339653672463
golf_ball,99,0.9003821656050955,0.5132450331125827,0.38847117794486213,0.442225392296719,0.8349077458251414
parachute,99,0.935796178343949,0.7017543859649122,0.6153846153846154,0.6557377049180327,0.9050709026946653
